3.119669,93.076355
3.1146176,92.21225
3.015784,90.2105
3.0507646,91.527824
3.1460695,91.85649
3.9529395,93.48826
4.098023,94.4188
2.1760194,58.790024
2.1532822,55.452354
1.7327096,29.89559
2.2071474,58.870895
2.132471,54.464397
1.6989014,28.065535
2.210541,58.5619
2.135924,54.579243
1.7137947,28.818796
2.2353811,59.353657
2.1404583,54.755257
1.7194818,29.106012
2.2531214,59.80306
2.1513817,55.214493
1.7086493,28.489655
2.2651255,60.356277
2.1593103,55.71317
1.6828711,27.08535
2.310211,62.296192
2.155168,55.594776
1.6202122,23.101505
2.325693,63.446835
2.1546242,55.613316
1.616981,22.681717
2.3635843,65.67882
2.138325,54.91851
1.6281805,23.331776
2.548117,69.21575
2.1255183,54.300613
1.6351783,23.95009
3.1147342,69.50092
2.1057515,53.326557
1.6546997,25.415127
2.994748,69.53806
2.1109345,53.58681
1.7041987,28.44757
2.6444159,71.100815
2.1316545,54.59174
1.7483217,30.896273
1.91755,46.059864
2.029948,48.192665
2.216148,60.524647
1.9823141,46.270008
2.1977103,58.903988
1.9922282,46.59328
2.1608498,55.11383
2.0317028,48.05117
2.10076,52.815746
2.0358088,47.98782
1.7275084,34.713528
2.0665104,49.21383
1.7189395,33.770924
2.0487657,48.62245
1.6668149,8.697435
1.6920011,8.054138
1.693824,8.0009775
1.7611654,39.823975
1.6681802,30.615093
1.6902646,31.559534
1.6216588,26.588087
1.6649671,29.364534
1.6983032,31.316435
1.8044373,36.71563
1.9834145,43.459427
2.275815,48.360012
2.386255,48.655853
2.7069926,48.69953
2.8353858,49.622726
2.740601,53.264954
2.7743893,60.00097
2.7381568,64.42975
2.621244,65.989914
2.5621116,67.96509
2.3945282,64.71761
2.1686778,58.443756
2.1339898,54.07187
1.9123684,44.977016
1.9790013,48.260643
2.0186942,50.627106
2.0930886,52.833588
2.115849,54.604664
2.03871,51.208687
1.9574918,48.075455
1.777996,38.903107
1.6992593,34.402195
1.5291014,19.05988
1.5233839,14.256438
1.5801581,11.006148
1.6408143,9.108839
1.6881433,7.876772
1.7068868,7.4799027
1.7198198,7.2391047
1.5771408,11.184958
1.6252285,9.754389
1.6359086,9.446737
1.5371431,13.394881
1.5287246,14.172273
1.526409,14.474905
1.5318956,13.898507
1.5306722,16.250908
1.527383,15.713251
1.534317,16.545628
1.53674,16.747997
1.533601,16.684261
1.5261953,14.774446
1.5400703,13.19994
1.5284745,16.032696
1.5998797,21.98547
1.6458151,25.326534
1.6972364,27.817099
1.7709372,30.346542
1.8500147,33.00631
1.984486,37.587337
2.0949054,40.9561
2.3352957,41.697258
2.4474769,42.37949
2.6491678,43.205513
2.671434,44.528244
2.596714,47.222805
3.284155,50.22694
3.1211548,52.262886
3.217526,54.88648
3.4550767,57.772408
3.7537599,60.366776
3.8890686,63.410534
3.5762885,70.19333
3.5390038,75.29659
3.5362465,79.07761
3.198455,82.968605
3.1804638,84.94868
3.187807,86.58761
3.104269,87.366585
3.119205,88.7328
3.04778,92.36476
3.6110497,93.325005
2.9802458,91.572914
3.7164202,95.48478
4.1230946,87.50274
3.0564036,92.79951
3.6541283,96.12116
3.925929,89.7009
4.202057,92.28846
2.9640427,91.68759
4.0458694,90.79346
4.2223864,92.85029
2.840174,87.20454
2.825471,86.90699
2.7852163,86.17664
2.8196099,86.70987
2.8177314,87.01896
2.7029896,85.214005
2.607099,83.517784
2.449566,79.096466
2.332618,74.14682
2.34135,75.49725
2.2039456,68.60388
2.1323242,63.083607
2.0231092,54.316925
2.0337734,52.782272
2.6567488,53.94701
2.729178,56.569214
2.9283857,58.742516
3.1479907,59.068924
2.6986566,60.359142
2.3905692,55.317245
2.1011462,50.87433
2.324491,59.122665
2.29743,60.169765
2.3142033,63.021755
2.3906472,66.53721
2.3982139,66.878235
2.4880238,68.35716
2.2828968,61.104347
1.8352157,41.69691
2.0137675,49.76083
2.1364245,53.992653
2.1272051,52.049458
1.9882067,47.27292
2.2340245,53.729088
2.3522978,57.38897
2.3702316,57.69199
2.4138408,57.9095
2.5467992,59.399868
2.767188,63.5222
2.8234034,66.66285
2.9039905,70.61422
2.6799452,72.15901
2.3218937,68.96077
2.3912807,69.5407
2.1348062,55.397846
1.8906455,45.043922
1.9435245,46.564472
1.9693515,46.619278
2.2068334,55.319923
2.2915616,58.344658
2.3776042,60.259445
2.5352337,62.457447
2.8082225,67.28779
1.6562749,9.053823
1.6552786,9.095133
2.95099,70.26437
1.6503265,9.2081175
1.6489705,9.259523
2.5994396,74.59714
1.6511767,9.197996
1.6504269,9.238942
2.503008,78.229866
1.5981321,10.68086
1.6403253,9.499608
1.7491086,23.687138
1.5719788,17.534534
2.106482,31.871174
1.7978121,27.58106
2.2776303,38.391514
2.1131418,34.37242
2.3208153,39.178757
2.267504,38.881176
2.4007847,41.619995
2.3215027,41.29319
2.6890655,43.155193
2.4558063,45.007816
3.249487,48.422474
2.696624,48.934742
3.1018648,51.51967
2.85562,51.203114
1.6835256,8.227766
1.6884983,8.111035
1.6118877,10.224233
1.5992665,10.632943
1.556944,12.608907
1.5469561,14.699139
1.6392515,19.776953
1.946934,26.184464
2.0927768,28.867207
2.1700015,32.471867
2.2578058,36.05057
2.334185,39.110195
2.4129708,40.01
2.5951283,41.776005
2.7235081,43.42105
2.6634493,46.475098
2.5804453,50.83995
2.2594135,50.16927
2.0740004,45.51435
2.0334074,44.463707
1.994309,43.422386
1.9646767,43.91127
1.9215341,43.147438
1.9789407,46.154274
2.121347,50.46766
2.258047,53.352253
2.23355,52.62439
2.5146685,57.179173
2.3084297,55.409786
2.0228066,46.913002
2.0094266,46.216206
2.0628314,47.90457
2.2837014,54.634632
2.350587,57.38378
1.5994079,10.678337
4.533251,77.23822
1.6406709,9.351356
1.5497022,12.678339
1.5587206,13.557942
4.8396406,85.66014
1.5520662,17.618805
4.8051176,89.37437
1.5700108,12.354979
4.8951974,88.00663
1.539568,16.461407
4.9073477,89.222084
1.5810306,17.180595
4.975848,91.16941
4.724498,94.506584
4.8991346,91.36069
2.1814642,54.542053
1.681298,8.28005
1.686276,8.143639
1.677221,8.418446
1.6764796,8.420578
1.681181,8.295776
1.6515988,9.063808
1.6409384,9.325923
1.6644949,8.760706
1.6547272,8.998205
1.6766883,8.425898
1.5394752,14.573205
1.5558125,12.527899
1.5794262,11.34487
1.6188227,21.937927
1.566793,18.018234
1.5432878,13.633031
1.8317777,30.711119
1.8803507,30.867725
1.7466973,27.292715
4.0489063,95.965965
1.6535664,9.057163
1.6517467,9.104202
1.6506273,9.129507
1.6524163,9.090055
4.0545273,92.096794
3.6639595,93.852165
1.676042,8.396961
1.6753305,8.419638
1.6766257,8.399385
1.6768683,8.371047
1.6780801,8.3538885
1.6655228,8.686274
1.6715055,8.558683
3.5469408,96.54092
3.4402475,96.33108
4.2056637,97.208824
4.374197,97.13159
1.6642882,8.749542
1.6876175,8.086986
1.6909747,8.029631
1.6633658,8.721485
1.6895409,8.133419
1.6792908,8.377012
1.5425384,13.334021
1.5335245,16.019196
1.6219254,9.855618
1.5355552,15.709769
1.5572605,18.899174
1.6122768,10.140129
1.6177491,10.035726
1.5752236,11.427809
1.5917093,10.837672
1.5779972,11.325781
