1.0009642,1.0000612
1.000865,1.0000525
1.000636,1.000035
1.0004439,1.0000224
1.0002859,1.0000125
1.0008463,1.0000496
1.0006452,1.000035
1.0000844,1.0000026
1.0000837,1.0000026
1.0000995,1.0000031
1.0000851,1.0000026
1.0000844,1.0000026
1.0000973,1.000003
1.0000858,1.0000026
1.0000851,1.0000026
1.0000951,1.0000029
1.0000858,1.0000026
1.0000851,1.0000026
1.0000937,1.0000029
1.000086,1.0000026
1.0000852,1.0000026
1.0000937,1.0000029
1.0000862,1.0000026
1.0000854,1.0000026
1.0000939,1.0000029
1.000087,1.0000026
1.0000862,1.0000026
1.0000967,1.000003
1.000087,1.0000026
1.0000863,1.0000026
1.0000982,1.0000031
1.0000879,1.0000027
1.0000838,1.0000026
1.0000968,1.000003
1.0000902,1.0000029
1.0000834,1.0000026
1.0000975,1.000003
1.0000918,1.0000029
1.0000834,1.0000026
1.0000968,1.000003
1.000088,1.0000027
1.0000831,1.0000026
1.0000973,1.000003
1.000086,1.0000026
1.0000845,1.0000026
1.0000966,1.000003
1.0000925,1.0000029
1.0000865,1.0000026
1.0000837,1.0000025
1.0000837,1.0000025
1.0000827,1.0000025
1.0000839,1.0000026
1.0000837,1.0000025
1.0000849,1.0000026
1.0000844,1.0000026
1.0000846,1.0000026
1.0001051,1.0000033
1.0000887,1.0000027
1.0000912,1.0000029
1.0000865,1.0000026
1.0007682,1.0000432
1.0003774,1.0000174
1.0003235,1.0000143
1.0000858,1.0000026
1.0001051,1.0000033
1.0001477,1.0000052
1.0000863,1.0000026
1.0000846,1.0000026
1.0000861,1.0000026
1.0000899,1.0000027
1.000088,1.0000026
1.0000968,1.0000031
1.0000944,1.0000029
1.0000964,1.0000031
1.000096,1.000003
1.0000906,1.0000029
1.0000885,1.0000026
1.000087,1.0000026
1.0000851,1.0000026
1.0000842,1.0000026
1.0000839,1.0000025
1.00014,1.0000048
1.0000992,1.0000031
1.0001159,1.0000038
1.0001044,1.0000033
1.0001042,1.0000033
1.0000873,1.0000026
1.0000837,1.0000025
1.0000826,1.0000025
1.0000825,1.0000025
1.0000818,1.0000024
1.000084,1.0000025
1.0000842,1.0000025
1.000085,1.0000026
1.0000844,1.0000026
1.0000844,1.0000026
1.0000844,1.0000026
1.0000843,1.0000025
1.0000843,1.0000025
1.0000945,1.0000029
1.0001017,1.0000032
1.0000931,1.0000029
1.000103,1.0000033
1.0001016,1.0000032
1.0001283,1.0000043
1.0001065,1.0000033
1.0001411,1.000005
1.000135,1.0000046
1.0001134,1.0000037
1.0001092,1.0000036
1.0001113,1.0000036
1.0001094,1.0000036
1.0001035,1.0000033
1.0001088,1.0000036
1.0001097,1.0000036
1.0001173,1.0000038
1.0001202,1.0000039
1.0001116,1.0000036
1.000133,1.0000045
1.0001056,1.0000033
1.0001018,1.0000032
1.0001159,1.0000038
1.000113,1.0000037
1.0001214,1.000004
1.0001023,1.0000032
1.0000913,1.0000029
1.0001371,1.0000048
1.0001012,1.0000032
1.0000883,1.0000026
1.0000846,1.0000026
1.000083,1.0000025
1.0000838,1.0000025
1.0000861,1.0000026
1.0000975,1.0000031
1.000115,1.0000037
1.0001161,1.0000038
1.0001262,1.0000042
1.0001268,1.0000043
1.0001311,1.0000044
1.000134,1.0000045
1.0002476,1.0000105
1.0001886,1.0000074
1.0002168,1.0000088
1.000181,1.0000069
1.0001613,1.000006
1.000205,1.0000083
1.0001901,1.0000074
1.0001616,1.000006
1.0001683,1.0000063
1.0002229,1.0000093
1.0001702,1.0000064
1.0001777,1.0000068
1.0002211,1.0000088
1.0002203,1.0000087
1.0002308,1.0000093
1.0001465,1.0000051
1.0001609,1.0000057
1.0001643,1.000006
1.0001818,1.0000067
1.0001774,1.0000064
1.0001562,1.0000055
1.0001643,1.000006
1.0000896,1.0000027
1.0001941,1.0000074
1.000118,1.0000038
1.000173,1.0000062
1.0000952,1.000003
1.0000951,1.000003
1.000094,1.0000029
1.0000927,1.0000029
1.0000875,1.0000026
1.0000854,1.0000026
1.0001607,1.0000057
1.0001005,1.0000031
1.0000868,1.0000026
1.0000875,1.0000026
1.0000824,1.0000024
1.0000832,1.0000025
1.0000854,1.0000026
1.0000854,1.0000026
1.0001372,1.0000046
1.0000899,1.0000027
1.0001194,1.0000038
1.0000949,1.0000029
1.0001047,1.0000033
1.0000877,1.0000026
1.0000837,1.0000025
1.0000823,1.0000024
1.0000827,1.0000025
1.0000836,1.0000025
1.0000839,1.0000025
1.0000839,1.0000025
1.0000839,1.0000025
1.0000839,1.0000025
1.0001078,1.0000033
1.0000917,1.0000029
1.000088,1.0000026
1.0001644,1.0000058
1.000118,1.0000038
1.0000973,1.000003
1.0000833,1.0000025
1.0000834,1.0000025
1.0000838,1.0000025
1.0000844,1.0000026
1.0001103,1.0000036
1.0001422,1.000005
1.0001388,1.0000048
1.0001147,1.0000038
1.0001637,1.000006
1.0001653,1.000006
1.0001084,1.0000036
1.0001564,1.0000056
1.0001656,1.0000061
1.0001082,1.0000036
1.0001683,1.0000062
1.0001771,1.0000067
1.0002626,1.000011
1.0003808,1.0000172
1.0002972,1.0000126
1.0004766,1.0000229
1.0003576,1.0000161
1.0003593,1.000016
1.0002928,1.0000125
1.0002935,1.0000124
1.0003178,1.0000138
1.0003309,1.0000145
1.0002371,1.0000095
1.0002489,1.0000101
1.0002525,1.0000105
1.0002146,1.0000085
1.0001736,1.0000064
1.0001662,1.0000061
1.0005155,1.0000253
1.0005656,1.0000284
1.0007341,1.000042
1.0005857,1.0000312
1.0006638,1.000037
1.0005429,1.0000284
1.000522,1.000027
1.0003676,1.000017
1.0003316,1.0000149
1.0002205,1.0000086
1.0001498,1.0000052
1.0001571,1.0000056
1.00014,1.0000048
1.0001694,1.0000062
1.0001469,1.0000052
1.0001087,1.0000036
1.0001006,1.0000032
1.0000894,1.0000027
1.000087,1.0000026
1.0000869,1.0000026
1.0000871,1.0000026
1.0000854,1.0000026
1.0000844,1.0000026
1.0000851,1.0000026
1.0000858,1.0000026
1.0000863,1.0000026
1.0000892,1.0000027
1.0001229,1.000004
1.0000974,1.0000031
1.0000875,1.0000026
1.0000873,1.0000026
1.0000877,1.0000026
1.0000858,1.0000026
1.0000863,1.0000026
1.0002092,1.0000079
1.0001793,1.0000067
1.0001843,1.0000069
1.0002139,1.0000083
1.0001609,1.0000057
1.0001826,1.0000069
1.000171,1.0000063
1.0003114,1.0000138
1.000186,1.0000069
1.000227,1.0000093
1.0001522,1.0000055
1.0002904,1.0000126
1.0001167,1.0000038
1.000211,1.0000083
1.0002705,1.0000114
1.0003341,1.000015
1.0000851,1.0000026
1.0008585,1.0000479
1.0008774,1.0000495
1.0009105,1.0000513
1.0009627,1.0000553
1.0010014,1.0000582
1.0007166,1.000038
1.0007137,1.0000381
1.0007038,1.0000368
1.0008014,1.0000436
1.0008228,1.0000451
1.0006466,1.0000334
1.0006602,1.0000343
1.0006917,1.0000362
1.0005894,1.0000298
1.0005798,1.0000293
1.0007064,1.0000374
1.0003123,1.0000135
1.0003712,1.0000169
1.0004166,1.0000193
1.0008996,1.0000553
1.0003185,1.0000142
1.0003566,1.0000165
1.0004199,1.0000204
1.00036,1.0000167
1.0003446,1.0000155
1.0008342,1.0000492
1.0005989,1.00003
1.0006793,1.0000353
1.0006616,1.000034
1.0007044,1.0000368
1.0007253,1.0000381
1.0020313,1.0001497
1.0027931,1.0002259
1.0014868,1.000106
1.0013716,1.0000951
1.0019765,1.0001596
1.0025128,1.0002122
1.0022135,1.0001676
1.0011939,1.0000739
1.0011479,1.0000691
1.0050116,1.0004809
1.0006461,1.0000358
1.000659,1.0000367
1.0001148,1.0000038
1.0001156,1.0000038
1.0001667,1.0000061
1.0001426,1.000005
1.0001333,1.0000045
1.0001814,1.0000068
1.0001072,1.0000033
1.0001023,1.0000032
1.0001025,1.0000032
1.0001044,1.0000033
1.0001081,1.0000035
1.0001123,1.0000036
1.0001113,1.0000036
1.0001111,1.0000036
1.0001087,1.0000036
1.000109,1.0000036
1.0001094,1.0000036
1.0001085,1.0000036
1.0001144,1.0000038
1.0001131,1.0000037
1.0001096,1.0000036
1.0001092,1.0000036
1.0001131,1.0000037
1.0001123,1.0000036
1.00011,1.0000036
1.0001098,1.0000036
1.0001143,1.0000038
1.000113,1.0000037
1.000113,1.0000037
1.0001125,1.0000037
1.0001142,1.0000038
1.0001141,1.0000037
1.0001199,1.000004
1.0001138,1.0000037
1.0001138,1.0000037
1.0001085,1.0000036
1.0001084,1.0000035
1.0001082,1.0000035
